"month","year","UF.Animal.ID","Status","Capture.Date","Capture.Location","Trap.Name","Capture.Notes","UTM.Easting","UTM.Northing","Specimen.Condition","Intake.SVL","Intake.TL","Intake.Weight.kg","Measurements","Intake.Sex","General.Notes","Euth.Date","Final.Disposition","Nec.SVL","Nec.TL","Nec.Weight.kg","fat.g","Malformations","Extremities","Extremities.Notes","Reproductive.Sys","Nec.Sex","GI.Wt","Additional.Notes","Date.Diff","Analysis.Sex","month.numb","day","mass.g","percfat","fulton","OID.","SVL.Diff","Weight.Diff","sizeclass","NEAR.FID","C110111.DIST","C110424.DIST","JDC.DIST","Pond.DIST","UP.DIST","WCS.DIST","Hab1","Hab2","Hab.Name1","Hab.Name2","HabCat","Habitat","SVL_Diff","Weight_Diff","julian","lsvl","ltl","lmass","d1","d2","d3","d4","d5","y14","y15","y16","y17","y18","y19","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","Period","Avg.Temp.F","Min.Temp.F","Max.Temp.F","Rain.in","Rain.Max.15.in","Avg.Temp.C","Min.Temp.C","Max.Temp.C","Rain.cm","Rain.Max.15.cm"
"Jun",2019,"TuMe2928","captured;UF trap line",2019-06-13,"DFE1_2019",950,NA,551800,2806556,"Live",22.8,65,0.44,"Dead","Male",NA,2019-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,13,440,NA,3.71234333911109,976,NA,NA,"Group2",1,7718.408191,802.3895563,482.3028094,239.2070233,2193.191738,4980.482406,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,164,3.1267605359604,4.17438726989564,6.08677472691231,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2930","captured;UF trap line",2019-06-13,"HH12_2019",979,NA,549937,2806518,"Live",31.2,82.1,0.96,"Dead","Female","Scarring on dorsal body cavity",2019-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,13,960,NA,3.16087594194103,354,NA,NA,"Group3",1,7703.762328,1061.079639,2283.240022,2029.696775,4056.55334,5006.781401,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,164,3.44041809481544,4.40793801645838,6.86693328446188,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2931","captured;UF trap line",2019-06-14,"UP2_2019",923,NA,554005,2806582,"Live",22.7,62.9,0.37,"Dead","Male",NA,2019-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,14,370,NA,3.16318179498256,1638,NA,NA,"Group2",1,8277.818674,3007.43246,1816.707186,2052.962006,12.36931688,5768.869907,5,5," Marshes","Marshes","Marshes","2",NA,NA,165,3.12236492448736,4.1415461637064,5.91350300563827,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2933","captured;UF trap line",2019-06-14,"DFF5_2019",964,NA,551001,2807598,"Live",29,77.6,0.74,"Dead","Female",NA,2019-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,14,740,NA,3.03415474189184,1938,NA,NA,"Group2",1,8715.078542,1067.004217,1772.370447,1551.465436,3158.83412,5964.121058,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,165,3.36729582998647,4.35156742718917,6.60665018619822,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2934","captured;UF trap line",2019-06-14,"TH33_2019",1043,NA,551024,2801657,"Live",28.1,78.9,0.81,"Dead","Female","Shedding around neck, dorsal side",2019-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,14,810,NA,3.65061521204148,70,NA,NA,"Group2",1,2774.648807,4874.069347,4794.019295,4815.243815,5753.272547,27.45906044,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,165,3.3357695763397,4.36818122785183,6.69703424766648,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2935","captured;UF trap line",2019-06-18,"HH1_2019",920,NA,553958,2806546,"Live",26.8,76.6,0.6,"Dead","Female",NA,2019-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,18,600,NA,3.11707224625369,1639,NA,NA,"Group2",1,8227.126169,2960.038007,1764.947591,2002.890911,52.40229003,5713.869529,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,169,3.28840188751681,4.33859707674655,6.39692965521615,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2965","captured;UF trap line",2019-06-19,"HH1_2019",920,NA,553958,2806546,"Live",30.8,83.9,0.98,"Dead","Female",NA,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,19,980,NA,3.35408393259633,1648,NA,NA,"Group3",1,8227.126169,2960.038007,1764.947591,2002.890911,52.40229003,5713.869529,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,170,3.42751468997953,4.42962561347316,6.88755257166462,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2966","captured;UF trap line",2019-06-18,"TH4_2019",936,"Flagging is labled wrong",552845,2806551,"Live",24.4,67.4,0.46,"Dead","Male",NA,2019-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,18,460,NA,3.16656460232354,985,NA,NA,"Group2",1,7895.339448,1847.108281,682.074776,899.4053591,1148.503374,5238.17955,5,5," Marshes","Marshes","Marshes","2",NA,NA,169,3.19458313229916,4.21064501791826,6.13122648948314,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2970","captured;UF trap line",2019-06-19,"TH14_2019",986,NA,548701,2806513,"Live",25,70.2,0.5,"Dead","Female",NA,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,19,500,NA,3.2,156,NA,NA,"Group2",1,7958.521785,2297.070526,3515.338106,3263.711078,5292.489773,5410.257388,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,170,3.2188758248682,4.25134831103177,6.21460809842219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2971","captured;UF trap line",2019-06-20,"TH1_2019",921,NA,553958,2806570,"Live",19.3,54.7,0.2,"Dead","Female",NA,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,20,200,NA,2.78200604056972,1649,NA,NA,"Group1",1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,171,2.96010509591084,4.00186370942794,5.29831736654804,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2972","captured;UF trap line",2019-06-20,"UP2_2019",923,NA,554005,2806582,"Live",20.7,56.1,0.23,"Dead","Male","Missing second digit from the right on the front left limb.",2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,20,230,NA,2.59308527879556,1650,NA,NA,"Group2",1,8277.818674,3007.43246,1816.707186,2052.962006,12.36931688,5768.869907,5,5," Marshes","Marshes","Marshes","2",NA,NA,171,3.03013370027132,4.02713581252865,5.4380793089232,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2973","captured;UF trap line",2019-06-20,"UP3_2019",924,NA,553981,2806595,"Live",20.4,57.6,0.22,"Dead","Male",NA,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,20,220,NA,2.59138642000437,1651,NA,NA,"Group2",1,8281.13718,2983.686478,1795.073815,2030.415228,15.62049935,5767.745227,5,5," Marshes","Marshes","Marshes","2",NA,NA,171,3.01553490085017,4.05352256770185,5.39362754635236,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2974","captured;UF trap line",2019-06-20,"UP5_2019",926,NA,553967,2806623,"Live",20.7,57,0.22,"Dead","Male",NA,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,20,220,NA,2.48034244058706,1652,NA,NA,"Group2",1,8302.144843,2970.425054,1786.082305,2019.671756,46.04345773,5784.747618,5,5," Marshes","Marshes","Marshes","2",NA,NA,171,3.03013370027132,4.04305126783455,5.39362754635236,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2975","captured;UF trap line",2019-06-20,"TH2_2019",929,NA,553919,2806561,"Live",27.1,77.3,0.6,"Dead","Female",NA,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,20,600,NA,3.01469497994499,1653,NA,NA,"Group2",1,8227.01094,2921.154053,1728.514391,1965.352386,77.79460136,5706.989487,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,171,3.29953372788566,4.34769395559338,6.39692965521615,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2976","captured;UF trap line",2019-06-20,"TH7_2019",948,NA,551846,2806539,"Live",19.3,52.5,0.2,"Dead","Female",NA,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,20,200,NA,2.78200604056972,986,NA,NA,"Group1",1,7706.637399,848.037735,434.3558449,196.817174,2147.492724,4970.942969,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,171,2.96010509591084,3.96081316959758,5.29831736654804,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2977","captured;UF trap line",2019-06-20,"HH8_2019",952,NA,551631,2806540,"Live",28.4,78.3,0.78,"Dead","Female",NA,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,20,780,NA,3.40517614714273,987,NA,NA,"Group2",1,7685.996227,633.0639778,626.0071885,367.6424894,2362.428623,4941.588813,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,171,3.34638914516716,4.36054760299676,6.65929391968364,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2979","captured;UF trap line",2019-06-20,"DFF5_2019",964,NA,551001,2807598,"Live",25.7,71.2,0.52,"Dead","Male",NA,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,20,520,NA,3.06340187361193,1944,NA,NA,"Group2",1,8715.078542,1067.004217,1772.370447,1551.465436,3158.83412,5964.121058,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,171,3.24649099190117,4.26549281841793,6.25382881157547,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2981","captured;UF trap line",2019-06-20,"HH18_2019",1014,NA,551024,2805960,"Live",21.9,63.7,0.36,"Dead","Male",NA,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,20,360,NA,3.42744233114063,361,NA,NA,"Group2",1,7077.25434,571.5916374,1234.325727,1027.737321,3034.070863,4326.026005,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,171,3.08648663682246,4.15418456257812,5.88610403145016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2984","captured;UF trap line",2019-06-21,"UP1_2019",922,NA,554002,2806597,"Live",20.5,57.2,0.25,"Dead","Female",NA,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,21,250,NA,2.90187315912421,1654,NA,NA,"Group2",1,8290.671867,3004.724946,1816.119214,2051.508957,15,5780.202246,5,5," Marshes","Marshes","Marshes","2",NA,NA,172,3.02042488614436,4.04655389838575,5.52146091786225,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2985","captured;UF trap line",2019-06-21,"UP2_2019",923,NA,554005,2806582,"Live",24.7,67.5,0.44,"Dead","Female",NA,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,21,440,NA,2.9198585753227,1655,NA,NA,"Group2",1,8277.818674,3007.43246,1816.707186,2052.962006,12.36931688,5768.869907,5,5," Marshes","Marshes","Marshes","2",NA,NA,172,3.20680324363393,4.21212759787848,6.08677472691231,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2986","captured;UF trap line",2019-06-21,"UP3_2019",924,NA,553981,2806595,"Live",21.4,59,0.27,"Dead","Male",NA,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,21,270,NA,2.75500533450663,1656,NA,NA,"Group2",1,8281.13718,2983.686478,1795.073815,2030.415228,15.62049935,5767.745227,5,5," Marshes","Marshes","Marshes","2",NA,NA,172,3.06339092202781,4.07753744390572,5.59842195899838,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2987","captured;UF trap line",2019-06-21,"HH5_2019",938,NA,552308,2806532,"Live",20.5,58.3,0.28,"Dead","Female",NA,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,21,280,NA,3.25009793821912,989,NA,NA,"Group2",1,7766.179048,1310.000382,250.0079999,377.9153344,1685.833325,5059.719854,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,172,3.02042488614436,4.06560209335645,5.63478960316925,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2988","captured;UF trap line",2019-06-21,"TH40_2019",959,NA,551006,2807185,"Live",18.2,49.2,0.18,"Dead","Female",NA,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,21,180,NA,2.98578368859736,1945,NA,NA,"Group1",1,8302.106239,654.0489278,1493.085731,1249.784381,3046.665226,5551.09809,5,5," Marshes","Marshes","Marshes","2",NA,NA,172,2.90142159408275,3.89589362349826,5.19295685089021,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2989","captured;UF trap line",2019-06-21,"DFF2_2019",961,NA,551004,2807599,"Live",26.9,74.5,0.62,"Dead","Male",NA,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,21,620,NA,3.18518637630028,1946,NA,NA,"Group2",1,8716.091785,1068.016854,1771.057594,1550.395111,3156.313831,5965.102681,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,172,3.29212628660779,4.31079912538551,6.42971947803914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2991","captured;UF trap line",2019-06-24,"DFF1_2019",960,NA,551003,2807599,"Live",18.2,51.1,0.16,"Dead","Female",NA,2019-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,24,160,NA,2.65402994541987,1948,NA,NA,"Group1",1,8716.087253,1068.011704,1771.738694,1551.013217,3157.260838,5965.108633,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,175,2.90142159408275,3.93378449720966,5.07517381523383,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2992","captured;UF trap line",2019-06-25,NA,921,NA,553958,2806570,"Live",21,59.4,0.26,"Dead","Female",NA,2019-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,25,260,NA,2.8074721952273,1657,NA,NA,"Group2",1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,176,3.04452243772342,4.0842942263686,5.56068163101553,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2993","captured;UF trap line",2019-06-25,NA,944,NA,551997,2806371,"Live",26.3,76.4,0.66,"Dead","Male",NA,2019-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,25,660,NA,3.62807862398192,990,NA,NA,"Group2",1,7558.917449,1011.731684,223.8972979,36.138622,2007.439165,4832.901096,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,176,3.26956893918372,4.33598269617247,6.49223983502047,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2994","captured;UF trap line",2019-06-25,NA,948,NA,551846,2806539,"Live",22.4,61.9,0.34,"Dead","Female","E.Gati 6/28/2019: SVL, TL, and weight ratio is off; remeasured and SVL was off by 10 cm; changed 32.4 cm to 22.4 cm",2019-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,25,340,NA,3.025066053207,991,NA,NA,"Group2",1,7706.637399,848.037735,434.3558449,196.817174,2147.492724,4970.942969,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,176,3.10906095886099,4.12552017969055,5.82894561761021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2995","captured;UF trap line",2019-06-25,NA,950,NA,551800,2806556,"Live",19.7,54.7,0.2,"Dead","Male",NA,2019-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,25,200,NA,2.6159613141177,992,NA,NA,"Group1",1,7718.408191,802.3895563,482.3028094,239.2070233,2193.191738,4980.482406,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,176,2.98061863574394,4.00186370942794,5.29831736654804,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2997","captured;UF trap line",2019-06-25,NA,960,NA,551003,2807599,"Live",25.8,73.3,0.54,"Dead","Female","Missing claw on middle digit of right front foot.",2019-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,25,540,NA,3.14437722464689,1949,NA,NA,"Group2",1,8716.087253,1068.011704,1771.738694,1551.013217,3157.260838,5965.108633,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,176,3.25037449192757,4.29456060889261,6.29156913955832,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2998","captured;UF trap line",2019-06-25,NA,964,NA,551001,2807598,"Live",19.8,56,0.25,"Dead","Female",NA,2019-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,25,250,NA,3.22065672540114,1950,NA,NA,"Group1",1,8715.078542,1067.004217,1772.370447,1551.465436,3158.83412,5964.121058,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,176,2.98568193770049,4.02535169073515,5.52146091786225,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe2999","captured;UF trap line",2019-06-25,"TH17_2019",1012,NA,551009,2806453,"Live",21.5,60.1,0.32,"Dead","Male",NA,2019-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,25,320,NA,3.21984227803841,363,NA,NA,"Group2",1,7570.13375,78.77182237,1210.455286,955.7918183,2986.918144,4819.093379,5,5," Marshes","Marshes","Marshes","2",NA,NA,176,3.06805293513362,4.09600984154116,5.76832099579377,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe3003","captured;UF trap line",2019-06-26,"TH1_2019",921,NA,553958,2806570,"Live",19.1,52.1,0.16,"Dead","Male",NA,2019-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,26,160,NA,2.29625376244767,1659,NA,NA,"Group1",1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,177,2.94968833505258,3.95316494875932,5.07517381523383,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe3004","captured;UF trap line",2019-06-26,"UP2_2019",923,NA,554005,2806582,"Live",21.6,59.5,0.29,"Dead","Male",NA,2019-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,26,290,NA,2.87764187369811,1660,NA,NA,"Group2",1,8277.818674,3007.43246,1816.707186,2052.962006,12.36931688,5768.869907,5,5," Marshes","Marshes","Marshes","2",NA,NA,177,3.07269331469012,4.08597631255158,5.66988092298052,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe3008","captured;UF trap line",2019-06-26,"PTH1_2019",942,NA,551997,2806468,"Live",30,85.3,0.84,"Dead","Male",NA,2019-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,26,840,NA,3.11111111111111,993,NA,NA,"Group2",1,7655.018877,1000.984515,270.0462923,94.70480452,1999.426168,4928.013799,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,177,3.40119738166216,4.44617445449763,6.73340189183736,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe3009","captured;UF trap line",2019-06-26,"HH8_2019",952,"Closed trap manually to capture tegu",551631,2806540,"Live",20.9,59,0.27,"Dead","Male",NA,2019-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",6,26,270,NA,2.95750103868532,994,NA,NA,"Group2",1,7685.996227,633.0639778,626.0071885,367.6424894,2362.428623,4941.588813,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,177,3.03974915897077,4.07753744390572,5.59842195899838,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
"Jun",2019,"TuMe3010","captured;UF trap line",2019-06-26,"HH9_2019",954,NA,551247,2806523,"Live",33.6,88.2,1.32,"Dead","Female",NA,2019-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",6,26,1320,NA,3.47981454486556,364,NA,NA,"Group3",1,7645.23963,249.1284809,988.0334002,729.1597904,2746.699838,4893.422626,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,177,3.51452606696916,4.47960696301275,7.18538701558042,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019-06-01,80.16,70.03,95.81,7.74,1.08,26.76,21.13,35.45,19.6596,2.7432
