"UF.Animal.ID","Status","Capture.Date","Capture.Location","Trap.Name","Capture.Notes","UTM.Easting","UTM.Northing","Specimen.Condition","Intake.SVL","Intake.TL","Intake.Weight.kg","Measurements","Intake.Sex","Age.Class","General.Notes","Euth.Date","Final.Disposition","Nec.SVL","Nec.TL","Nec.Weight.kg","Fat.Wt..g.","Malformations","Extremities","Extremities.Notes","Reproductive.Sys","Nec.Sex","Additional.Notes","Date.Diff","Analysis.Sex","SVL_Diff","Weight_Diff"
"TuMe1171","UF trap line",2015-06-26,"HH11",135,NA,551007,2806486,"Live",36.1,98,1.54,"Dead","Male",NA,NA,2015-06-26,NA,34.9,95.9,1.56,61.462,NA,"Normal",NA,"Normal","Female",NA,0,"Female",1.2,-0.02
"TuMe1172","UF trap line",2015-06-26,"HH22",147,NA,551005,2805006,"Live",22.4,63.5,0.32,"Dead","Male",NA,NA,2015-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1178","UF trap line",2015-06-30,"P1",163,NA,552001,2806452,"Live",27.7,76.4,0.515,"Dead","Male",NA,NA,2015-06-30,NA,26.6,76.5,0.53,0.56,NA,"Normal",NA,"Normal","Male",NA,0,"Male",1.1,-0.015
"TuMe1179","UF trap line",2015-06-30,"HH2",144,NA,553772,2806568,"Live",27.1,73.5,0.495,"Dead","Female",NA,NA,2015-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1180","UF trap line",2015-06-30,"HH1",133,NA,553958,2806544,"Live",22.2,56.3,0.3,"Dead","Female",NA,NA,2015-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1181","UF trap line",2015-06-30,"Trap2",35,NA,553935,2806576,"Live",24,66.2,0.37,"Dead","Male",NA,NA,2015-06-30,NA,23.4,64.7,0.38,0.282,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.600000000000001,-0.01
"TuMe1182","UF trap line",2015-06-30,"B1",123,NA,551804,2806568,"Live",24.7,69.7,0.44,"Dead","Male",NA,NA,2015-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1183","UF trap line",2015-06-30,"HH3",149,NA,553418,2806537,"Live",26.9,73.2,0.52,"Dead","Male",NA,NA,2015-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1184","UF trap line",2015-06-30,"HH20",145,NA,551019,2802896,"Live",23.8,64.9,0.395,"Dead","Male",NA,NA,2015-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1185","UF trap line",2015-07-01,"HH1",133,NA,553958,2806544,"Live",24.9,68.5,0.46,"Dead","Female",NA,NA,2015-07-01,NA,23,66.3,0.425,2.227,NA,"Normal",NA,"Normal","Female",NA,0,"Female",1.9,0.035
"TuMe1186","UF trap line",2015-07-01,"Trap 2",35,NA,553935,2806576,"Live",29.5,79.3,0.7,"Dead","Female",NA,NA,2015-07-01,NA,27.7,78.1,0.72,3.144,NA,"Normal",NA,"Normal","Female","pentax 181-0473 to 181-0476",0,"Female",1.8,-0.02
"TuMe1187","UF trap line",2015-07-01,"HH2",144,NA,553772,2806568,"Live",25.5,71.1,0.435,"Dead","Female",NA,NA,2015-07-01,NA,23.9,69.8,0.45,0.97,"Shedding","Normal",NA,"Normal","Female",NA,0,"Female",1.6,-0.015
"TuMe1190","UF trap line",2015-07-01,"HH21",146,NA,551009,2804239,"Live",25.4,71.2,0.49,"Dead","Female",NA,NA,2015-07-01,NA,25.2,72.6,0.495,21.838,"overweight? Fat pads larger than usual","Normal",NA,"Normal","Female",NA,0,"Female",0.199999999999999,-0.005
"TuMe1191","UF trap line",2015-07-02,"Trap2",35,NA,553935,2806576,"Live",21.5,59.1,0.26,"Dead","Female",NA,NA,2015-07-02,NA,20.6,57.9,0.26,1.323,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.899999999999999,0
"TuMe1193","UF trap line",2015-07-03,"B1",123,NA,551804,2806568,"Live",24.7,67,0.45,"Dead","Female",NA,NA,2015-07-03,NA,24.4,67.1,0.44,2.018,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.300000000000001,0.01
"TuMe1194","UF trap line",2015-07-03,"HH9",158,NA,551570,2806529,"Live",29,78.4,0.6,"Dead","Female",NA,NA,2015-07-03,NA,27.9,77.4,0.59,0.454,NA,"Normal",NA,"Normal","Female",NA,0,"Female",1.1,0.01
"TuMe1196","UF trap line",2015-07-06,"HH11",135,NA,551007,2806486,"Live",23.7,64.7,0.38,"Dead","Female",NA,NA,2015-07-07,NA,23.5,62.6,0.4,4.982,NA,"Normal",NA,"Normal","Female",NA,1,"Female",0.199999999999999,-0.02
"TuMe1198","UF trap line",2015-07-07,"P2",164,NA,551992,2806291,"Live",27.5,77.5,0.6,"Necropsy","Male",NA,"Animal frozen before measurements were collected.",2015-07-08,NA,27.1,78.3,0.58,1.61,NA,"Normal",NA,"Normal","Male",NA,1,"Male",0.399999999999999,0.02
"TuMe1199","UF trap line",2015-07-07,"B1",123,NA,551804,2806568,"Live",24.8,66.6,0.48,"Necropsy","Female",NA,"Animal frozen before measurements were collected.",2015-07-08,NA,24.4,67.4,0.44,2.48,NA,"Normal",NA,"Normal","Female",NA,1,"Female",0.400000000000002,0.04
"TuMe1200","UF trap line",2015-07-07,"HH22",147,NA,551005,2805006,"Live",21.3,60,0.32,"Necropsy","Female",NA,"Animal frozen before measurements were collected.",2015-07-08,NA,21.9,61.7,0.31,3.533,NA,"Normal",NA,"Normal","Female",NA,1,"Female",-0.599999999999998,0.01
"TuMe1201","UF trap line",2015-07-07,"Trap1",34,NA,553953,2806578,"Live",24.2,69.6,0.44,"Necropsy","Male",NA,"Animal frozen before measurements were collected.",2015-07-08,NA,24,70.5,0.435,1.568,NA,"Normal",NA,"Normal","Male",NA,1,"Male",0.199999999999999,0.005
"TuMe1204","UF trap line",2015-07-08,"HH4",150,NA,553159,2806558,"Live",27.6,76.7,0.55,"Dead","Male",NA,NA,2015-07-09,NA,27,75.2,0.6,0.95,NA,"Normal",NA,"Normal","Male",NA,1,"Male",0.600000000000001,-0.0499999999999999
"TuMe1205","UF trap line",2015-07-08,"HH6",155,NA,552577,2806532,"Live",26.3,73.2,0.45,"Dead","Female",NA,NA,2015-07-09,NA,25.8,73,0.485,3.893,NA,"Normal",NA,"Normal","Female",NA,1,"Female",0.5,-0.035
"TuMe1206","UF trap line",2015-07-08,"B2",124,NA,551806,2806598,"Live",27,72.2,0.5,"Dead","Female",NA,NA,2015-07-09,NA,25.6,71.4,0.495,4.437,NA,"Normal",NA,"Normal","Female",NA,1,"Female",1.4,0.005
"TuMe1207","UF trap line",2015-07-08,"HF51",132,NA,550973,2806831,"Live",25,68.2,0.42,"Dead","Female",NA,NA,2015-07-09,NA,24,67,0.43,3.845,NA,"Normal",NA,"Normal","Female",NA,1,"Female",1,-0.01
"TuMe1208","UF trap line",2015-07-09,"Trap2",35,NA,553935,2806576,"Live",24.3,65.2,0.6,"Dead","Male",NA,NA,2015-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1209","UF trap line",2015-07-09,"HH3",149,NA,553418,2806537,"Live",27.9,78.3,0.7,"Dead","Female",NA,NA,2015-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1210","UF trap line",2015-07-09,"HH5",151,NA,552797,2806551,"Live",26,67.6,0.5,"Dead","Male",NA,NA,2015-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1211","UF trap line",2015-07-09,"P1",163,NA,552001,2806452,"Live",22.9,63.2,0.3,"Dead","Male",NA,NA,2015-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1212","UF trap line",2015-07-09,"HH9",158,NA,551570,2806529,"Live",26.7,75.9,0.4,"Dead","Female",NA,NA,2015-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1213","UF trap line",2015-07-09,"HF50",153,NA,550967,2807165,"Live",28.5,77.1,0.6,"Dead","Male",NA,NA,2015-07-09,NA,27.7,76.6,0.651,6.424,NA,"Normal","skull fractured at right orbital socket likely from euthanasia","Normal","Male",NA,0,"Male",0.800000000000001,-0.051
"TuMe1216","UF trap line",2015-07-13,"M1",266,NA,551808,2806578,"Live",24.9,68.6,0.32,"Dead","Female",NA,NA,2015-07-15,NA,24.5,68.6,0.34,0.155,NA,"Normal",NA,"Normal","Female",NA,2,"Female",0.399999999999999,-0.02
"TuMe1217","UF trap line",2015-07-14,"M1",266,NA,551808,2806578,"Live",24,64.5,0.5,"Alive","Female",NA,NA,2015-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1218","UF trap line",2015-07-14,"JD4",162,NA,552318,2806240,"Live",29,81,0.9,"Alive","Male",NA,NA,2015-07-14,NA,27.7,82.5,0.82,2.348,NA,"Normal",NA,"Normal","Male",NA,0,"Male",1.3,0.0800000000000001
"TuMe1222","UF trap line",2015-07-15,"HH9",158,NA,551570,2806529,"Live",26.6,72.7,0.56,"Dead","Male",NA,NA,2015-07-15,NA,26.1,71.5,0.54,8.695,NA,"Normal",NA,"Normal","Female","Dr. Chris Smith & Nick present",0,"Female",0.5,0.02
"TuMe1223","UF trap line",2015-07-15,"HH15",139,NA,551020,2804503,"Live",24.3,69.9,0.53,"Dead","Female",NA,NA,2015-07-15,NA,24.9,68.6,0.51,7.701,NA,"Normal",NA,"Normal","Female",NA,0,"Female",-0.599999999999998,0.02
"TuMe1224","UF trap line",2015-07-15,"Trap1",34,NA,553953,2806578,"Live",25.4,70.2,0.46,"Dead","Female",NA,NA,2015-07-15,NA,24.2,69.1,0.455,1.695,NA,"Normal",NA,"Normal","Female","Dr. Chris Smith and Nick Oakley present",0,"Female",1.2,0.005
"TuMe1225","UF trap line",2015-07-16,"M1",266,NA,551808,2806578,"Live",26.8,71.8,0.57,"Dead","Male",NA,NA,2015-07-16,NA,26.8,71,0.555,NA,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0,0.0149999999999999
"TuMe1228","UF trap line",2015-07-20,"M1",266,NA,551808,2806578,"Live",25.1,68.2,0.46,"Dead","Female",NA,NA,2015-07-20,NA,23.4,65.6,0.48,4.037,NA,"Normal",NA,"Normal","Female",NA,0,"Female",1.7,-0.02
"TuMe1229","UF trap line",2015-07-20,"HH12",136,NA,551007,2805967,"Live",26.4,72.3,0.53,"Dead","Male",NA,NA,2015-07-20,NA,26,71.2,0.55,13.425,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.399999999999999,-0.02
"TuMe1230","UF trap line",2015-07-21,"P2",164,NA,551992,2806291,"Live",28,74.5,0.65,"Alive","Female",NA,NA,2015-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1231","UF trap line",2015-07-21,"Trap1",34,NA,553953,2806578,"Live",28.5,79.4,0.7,"Alive","Male",NA,NA,2015-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1232","UF trap line",2015-07-22,"HH8",157,NA,551862,2806546,"Live",22.8,61.8,0.36,"Dead","Male",NA,NA,2015-07-22,NA,22.5,60,0.34,5.154,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.300000000000001,0.02
"TuMe1233","UF trap line",2015-07-23,"HH5",151,NA,552797,2806551,"Live",22.7,51.5,0.36,"Alive","Female",NA,NA,2015-07-23,NA,22.6,52.1,0.365,1.04,"Missing last 1/4 of tail","Normal",NA,"Normal","Female",NA,0,"Female",0.0999999999999979,-0.005
"TuMe1237","UF trap line",2015-07-24,"HH1",133,NA,553958,2806544,"Live",23.2,64.4,0.36,"Dead","Male",NA,"On News Channel 7, Famous tegu",2015-07-24,NA,22.8,63.5,0.375,3.444,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.399999999999999,-0.015
"TuMe1239","UF trap line",2015-07-28,"Trap1",34,NA,553953,2806578,"Live",25.5,70,0.5,"Alive","Female",NA,NA,2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1240","UF trap line",2015-07-28,"HH2",144,NA,553772,2806568,"Live",25.5,69,0.6,"Alive","Female",NA,NA,2015-07-28,NA,26.5,71.7,0.54,1.254,NA,"Normal",NA,"Normal","Female",NA,0,"Female",-1,0.0599999999999999
"TuMe1241","UF trap line",2015-07-28,"HH3",149,NA,553418,2806537,"Live",23,62.1,0.4,"Alive","Unknown",NA,NA,2015-07-28,NA,23.6,64.5,0.41,2.58,NA,"Normal","Right rear leg collected.","Normal","Male",NA,0,"Male",-0.600000000000001,-0.00999999999999995
"TuMe1242","UF trap line",2015-07-28,"JD2",160,NA,552278,2806410,"Live",29.5,81,0.8,"Alive","Female",NA,NA,2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1243","UF trap line",2015-07-28,"HH10",134,NA,551242,2806525,"Live",27,77,0.6,"Alive","Female",NA,NA,2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1244","UF trap line",2015-07-28,"HF51",132,NA,550973,2806831,"Live",27,73,0.6,"Alive","Female",NA,NA,2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1245","UF trap line",2015-07-28,"HH13",137,NA,551017,2805509,"Live",24,67,0.4,"Alive","Female",NA,NA,2015-07-28,"Disposed at South Dade Landfill",23.8,67,0.42,4.729,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.199999999999999,-0.02
"TuMe1246","UF trap line",2015-07-29,"HH3",149,NA,553418,2806537,"Live",29,78.2,0.66,"Dead","Female",NA,NA,2015-07-30,NA,28.2,76,0.65,2.359,NA,"Normal",NA,"Normal","Female",NA,1,"Female",0.800000000000001,0.01
"TuMe1247","UF trap line",2015-07-30,"Trap 1",34,NA,553953,2806578,"Live",26,71,0.55,"Alive","Female",NA,NA,2015-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Female",NA,NA
"TuMe1248","UF trap line",2015-07-31,"Trap 1",34,NA,553953,2806578,"Live",29.4,82.9,0.9,"Dead","Female",NA,NA,2015-07-31,NA,28.8,81,0.83,13.494,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.599999999999998,0.0700000000000001
"TuMe1250","UF trap line",2015-07-31,"HH9",158,NA,551570,2806529,"Live",22.9,62.1,0.395,"Dead","Female",NA,NA,2015-07-31,NA,22,60.9,0.355,4.782,"none.","Normal",NA,"Normal","Female",NA,0,"Female",0.899999999999999,0.04
"TuMe1251","UF trap line",2015-08-05,"HH2",144,NA,553772,2806568,"Live",25,69.4,0.48,"Dead","Male",NA,NA,2015-08-05,NA,24.9,68.7,0.48,1.265,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.100000000000001,0
"TuMe1252","UF trap line",2015-08-05,"JD4",162,NA,552318,2806240,"Live",27.1,74.2,0.58,"Dead","Male",NA,NA,2015-08-05,NA,26.7,72.2,0.56,4.493,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.400000000000002,0.0199999999999999
"TuMe1253","UF trap line",2015-08-05,"HH8",157,NA,551862,2806546,"Live",23.8,64.4,0.4,"Dead","Male",NA,NA,2015-08-05,NA,23.5,63.2,0.41,7.852,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.300000000000001,-0.00999999999999995
"TuMe1254","transferred",2015-07-11,"S103",207,NA,547774,2808787,"Live",22.5,67.5,0.472,"Alive","Female",NA,"S. McKnight (USGS) transferred to J. Edwards (FWC), date unknown. Intake Sheet was given to UF late, hence unknown dates. Morph collected on 13July2015 by USGS. Euth date unknown.",NA,"Sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",NA,NA
"TuMe1257","transferred",2015-07-15,"S103",207,NA,547774,2808787,"Live",28.5,80.5,0.674,"Alive","Male",NA,"C. Moriarty transferred to J. Edwards (FWC) on uknown date.Intake form received late by UF, hence missing dates. Morph data collected by USGS. Euth date unknown",NA,"Sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,NA
"TuMe1258","transferred",2015-07-27,"S117",221,NA,549384,2806514,"Live",23,62.5,0.34,"Alive","Male",NA,"C. Moriarty (USGS) transferred to J. Edwards (FWC) 31July2015. Morph collected by USGS. euthanization date unknown",NA,"Sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,NA
"TuMe1259","transferred",2015-07-31,"LT11",49,NA,547833,2804550,"Live",28.5,79,0.634,"Alive","Male",NA,"J. Edwards (FWC) received specimen from S. McKnight (USGS) on 3-Aug-2015 and brought to UF Facility. Euth date unknown. Morph data collected by USGS on 2-Aug-2015.",NA,"Sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,NA
"TuMe1261","UF trap line",2015-08-06,NA,154,NA,550970,2806999,"Live",22,61,0.4,"Alive","Male",NA,NA,2015-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1262","UF trap line",2015-08-06,NA,134,NA,551242,2806525,"Live",28.5,79,0.8,"Alive","Female",NA,NA,2015-08-06,NA,28,77.2,NA,38.234,"Weight w/o GI: 0.73 kg","Normal","Right rear leg collected.","Normal","Female",NA,0,"Female",0.5,NA
"TuMe1263","UF trap line",2015-08-06,NA,149,NA,553418,2806537,"Live",29.5,81,0.8,"Alive","Female",NA,NA,2015-08-06,NA,28.9,80.5,0.85,35.587,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.600000000000001,-0.0499999999999999
"TuMe1264","UF trap line",2015-08-06,NA,164,NA,551992,2806291,"Live",28.5,77,0.7,"Alive","Female",NA,NA,2015-08-06,NA,28,77,0.69,24.516,NA,"Normal","Second digit from body has a nail lifted off toe and toe healed. Photo #974 on pentax","Normal","Female",NA,0,"Female",0.5,0.01
"TuMe1265","UF trap line",2015-08-07,"JD4",162,NA,552318,2806240,"Live",30.5,86,1,"Dead","Male",NA,NA,2015-08-07,NA,30.4,86.1,1,26.182,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.100000000000001,0
"TuMe1266","UF trap line",2015-08-07,"HH18",142,NA,551040,2802092,"Live",17.9,51.5,0.14,"Dead","Female",NA,NA,2015-08-07,NA,16.7,49.9,0.16,0.378,"shedding on tail","Normal",NA,"Normal","Female",NA,0,"Female",1.2,-0.02
"TuMe1269","UF trap line",2015-08-11,NA,131,NA,551000,2803442,"Live",26.4,74.6,0.64,"Dead","Female",NA,NA,2015-08-12,NA,26.3,74.1,0.61,18.206,NA,"Normal",NA,"Normal","Female",NA,1,"Female",0.0999999999999979,0.03
"TuMe1270","UF trap line",2015-08-12,NA,163,"P1",552001,2806452,"Live",17.8,50.3,0.13,"Dead","Female",NA,NA,2015-08-12,NA,17.6,49.8,0.128,0.305,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.199999999999999,0.002
"TuMe1271","UF trap line",2015-08-14,"HH2",144,NA,553772,2806568,"Live",16.6,47.2,0.15,"Dead","Female",NA,"Sex possibly unknown",2015-08-14,NA,16.4,46.9,0.14,0.52,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.200000000000003,0.00999999999999998
"TuMe1272","UF trap line",2015-08-14,"HH9",158,NA,551570,2806529,"Live",27.4,76,0.68,"Dead",NA,NA,NA,2015-08-14,NA,27.1,74.6,0.65,20.775,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.299999999999997,0.03
"TuMe1273","UF trap line",2015-08-14,NA,34,NA,553953,2806578,"Live",28.2,76.9,0.76,"Dead","Male",NA,NA,2015-08-14,NA,27.7,76,0.72,9.883,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.5,0.04
"TuMe1275","UF trap line",2015-08-18,"Trap P1",163,"Dead caught inside of trap
Looks like it tried to escape and got caught",552001,2806452,"Live",17.2,49.1,0.14,"Dead","Unknown",NA,"SEX: unknown maybe female
Injured at base of tail and back legs while it got caught trying to get out of trap",NA,NA,17.5,49.7,0.145,0.797,"Shedding, rear legs and dorsal side of tail and body near vent gashed/mangled.","Normal","Rear legs mangled.","Normal","Male","Found dead in trap. Muscle samples taken from tail because muscle in legs was gone.",NA,"Male",-0.300000000000001,-0.00499999999999998
"TuMe1276","UF trap line",2015-08-18,"Held for USGS",132,NA,550973,2806831,"Live",29.1,77.3,0.736,"Dead","Male",NA,"Held for USGS, transferred to USGS for telemetry, not large enough, transferred back to UF",2015-08-21,NA,28.4,77.1,0.72,18.763,NA,"Normal",NA,"Normal","Male",NA,3,"Male",0.700000000000003,0.016
"TuMe1278","UF trap line",2015-08-19,NA,34,NA,553953,2806578,"Live",16.9,49.7,0.142,"Dead","Female",NA,NA,2015-08-19,NA,17.21,49.3,0.147,1.612,NA,"Normal",NA,"Normal","Female","pentax 166-0385",0,"Female",-0.310000000000002,-0.005
"TuMe1279","UF trap line",2015-08-19,NA,158,NA,551570,2806529,"Live",16.9,50.1,0.154,"Dead","Female",NA,NA,2015-08-19,NA,17.2,50.3,0.154,5.192,NA,"Normal",NA,"Normal","Female",NA,0,"Female",-0.300000000000001,0
"TuMe1280","UF trap line",2015-08-20,NA,134,NA,551242,2806525,"Live",30.2,82,1.05,"Dead","Male",NA,NA,2015-08-20,NA,30.4,81.7,0.985,47.63,"scarring on abdomen","Normal",NA,"Normal","Male",NA,0,"Male",-0.199999999999999,0.0650000000000001
"TuMe1281","transferred",2015-08-20,"LT09",47,NA,544461,2808921,"Live",21.5,51.5,0.468,"Dead","Female",NA,"Morphometrics collected by USGS",2015-08-21,"Sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Female",NA,NA
"TuMe1283","UF trap line",2015-08-21,"JD4",162,"Hold for USGS",552318,2806240,"Live",18.7,51.4,0.176,"Dead","Unknown",NA,"possible male",2015-08-21,NA,19.1,52.5,0.18,0.205,NA,"Normal",NA,"Normal","Male",NA,0,"Male",-0.400000000000002,-0.004
"TuMe1284","UF trap line",2015-08-25,"HH2",144,NA,553772,2806568,"Live",17.1,47.9,0.136,NA,"Female",NA,NA,2015-08-25,NA,16.9,47.6,0.14,0.952,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.200000000000003,-0.004
"TuMe1285","UF trap line",2015-08-25,"P1",163,NA,552001,2806452,"Live",21.6,61.2,0.256,"Dead","Male",NA,NA,2015-08-25,NA,21.1,60.9,0.26,1.315,NA,"Normal",NA,"Normal","Male","pics of kidney: pentax 170-0398 to 0400",0,"Male",0.5,-0.004
"TuMe1286","UF trap line",2015-08-25,"HH12",136,NA,551007,2805967,"Live",18.1,50,0.148,"Dead","Unknown",NA,"possible male",2015-08-25,NA,17.3,49.2,0.16,2.651,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.800000000000001,-0.012
"TuMe1287","UF trap line",2015-08-25,NA,137,"Transferred to USGS for brumation study",551017,2805509,"Live",31.7,86.8,1.126,"Alive","Male",NA,"Transferred to USGS for brumation study",NA,"Transferred to USGS for brumation study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,NA
"TuMe1289","UF trap line",2015-08-25,"HF18",127,NA,551043,2801760,"Live",23.4,77.6,0.42,"Dead","Female",NA,NA,2015-08-25,NA,23,66.8,0.4,6.18,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.399999999999999,0.02
"TuMe1290","UF trap line",2015-08-25,"K1",267,NA,551808,2806578,"Live",16.2,46.4,0.126,"Dead","Unknown",NA,"possible female",2015-08-25,NA,16.1,46.3,0.13,0.427,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.0999999999999979,-0.004
"TuMe1291","UF trap line",2015-08-25,"K3",269,NA,551996,2806435,"Live",21.8,62.7,0.29,"Dead","Male",NA,NA,2015-08-25,NA,21,61,0.305,2.831,"none.","Normal",NA,"Normal","Male","none",0,"Male",0.800000000000001,-0.015
"TuMe1292","UF trap line",2015-08-25,"K6",272,NA,551794,2806536,"Live",24.9,68.2,0.52,NA,"Male",NA,NA,2015-08-25,NA,24.3,67.5,0.49,21.814,NA,"Normal",NA,"Normal","Male","pentax 172-0407 to 0409",0,"Male",0.599999999999998,0.03
"TuMe1293","UF trap line",2015-08-26,"Junction of US1 and 424th st.",133,NA,553958,2806544,"Live",26.9,71.4,0.6,"Dead","Female",NA,NA,2015-08-26,NA,25.7,70.1,0.565,21.555,NA,"Normal",NA,"Normal","Female",NA,0,"Female",1.2,0.035
"TuMe1294","UF trap line",2015-08-26,"Juvenile detention facility",162,NA,552318,2806240,"Live",31.7,87.2,1.26,"Dead","Male",NA,NA,2015-08-26,NA,30,87,1.2,43.587,NA,"Normal",NA,"Normal","Male",NA,0,"Male",1.7,0.0600000000000001
"TuMe1295","UF trap line",2015-08-26,NA,268,"Held for USGS",551996,2806435,"Live",29.6,82.5,0.942,"Alive","Male",NA,"Transferred to USGS for brumation study",NA,"Transferred to USGS for brumation study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,NA
"TuMe1297","UF trap line",2015-08-13,NA,158,NA,551070,2806529,"Live",26,69.5,0.7,"Alive","Male",NA,NA,2015-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1299","UF trap line",2015-08-27,"Trap 1",34,NA,553953,2802554,"Live",18.7,57.1,0.18,"Dead","Female",NA,NA,2015-08-27,NA,19,55.3,0.176,0.306,NA,"Normal",NA,"Normal","Female",NA,0,"Female",-0.300000000000001,0.004
"TuMe1300","UF trap line",2015-08-28,"P2",164,NA,551992,2806291,"Live",29.7,81.2,0.84,"Dead","Male",NA,NA,2015-08-28,NA,29.4,81.1,0.82,53.885,NA,"Normal","Leg muscle tissue collected for genetics study(no abnormalities)","Normal","Male","Pentax 175-0430 to 0431 (liver)
               175-0432 to 0434 (Kidney)",0,"Male",0.300000000000001,0.02
"TuMe1301","UF trap line",2015-08-28,"HH6",155,NA,552577,2806532,"Live",17.8,51.3,0.168,"Dead","Male",NA,NA,2015-08-28,NA,17.1,50.8,0.17,3.599,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.699999999999999,-0.002
"TuMe1302","UF trap line",2015-08-28,"JD4",162,NA,552318,2806240,"Live",19.4,52.8,0.188,"Dead","Female",NA,NA,2015-08-28,NA,19.1,52.3,0.19,0.477,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.299999999999997,-0.002
"TuMe1303","UF trap line",2015-08-28,"K10",277,NA,551012,2806485,"Live",18.7,52.3,0.166,"Dead","Male",NA,NA,2015-08-28,NA,18.4,51.2,0.164,0.515,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0.300000000000001,0.002
"TuMe1305","UF trap line",2015-09-01,NA,156,NA,552313,2806546,"Live",18.1,51.1,0.182,"Dead","Female",NA,NA,2015-09-01,NA,17.7,50.1,0.18,8.362,NA,"Normal",NA,"Normal","Female",NA,0,"Female",0.400000000000002,0.002
"TuMe1306","UF trap line",2015-09-01,NA,160,NA,552278,2806410,"Live",18.6,53.4,0.21,"Dead","Male",NA,NA,2015-09-01,NA,18.6,53.1,0.21,2.208,NA,"Normal",NA,"Normal","Male",NA,0,"Male",0,0
